Timestamp,Mode,Raw_Count,Integer_Count
21:25:51,LIVE LOCAL,0.0,0
21:25:51,LIVE LOCAL,0.0,0
21:25:51,LIVE LOCAL,1.0,1
21:25:51,LIVE LOCAL,1.0,1
21:25:51,LIVE LOCAL,0.0,0
21:25:51,LIVE LOCAL,1.0,1
21:25:51,LIVE LOCAL,1.0,1
21:25:51,LIVE LOCAL,1.0,1
21:25:51,LIVE LOCAL,1.0,1
21:25:51,LIVE LOCAL,0.0,0
21:25:51,LIVE LOCAL,0.0,0
21:25:51,LIVE LOCAL,1.0,1
21:25:51,LIVE LOCAL,1.0,1
21:25:51,LIVE LOCAL,1.0,1
21:25:51,LIVE LOCAL,1.0,1
21:25:51,LIVE LOCAL,1.0,1
21:25:51,LIVE LOCAL,1.0,1
21:25:51,LIVE LOCAL,1.0,1
21:25:52,LIVE LOCAL,1.0,1
21:25:52,LIVE LOCAL,1.0,1
21:25:52,LIVE LOCAL,1.0,1
21:25:52,LIVE LOCAL,1.0,1
21:25:52,LIVE LOCAL,1.0,1
21:25:52,LIVE LOCAL,1.0,1
21:25:52,LIVE LOCAL,1.0,1
21:25:52,LIVE LOCAL,1.0,1
21:25:52,LIVE LOCAL,1.0,1
21:25:52,LIVE LOCAL,1.0,1
21:25:52,LIVE LOCAL,1.0,1
21:25:52,LIVE LOCAL,1.0,1
21:25:52,LIVE LOCAL,1.0,1
21:25:52,LIVE LOCAL,1.0,1
21:25:52,LIVE LOCAL,1.0,1
21:25:52,LIVE LOCAL,1.0,1
21:25:52,LIVE LOCAL,1.0,1
21:25:52,LIVE LOCAL,1.0,1
21:25:52,LIVE LOCAL,1.0,1
21:25:52,LIVE LOCAL,1.0,1
21:25:52,LIVE LOCAL,1.0,1
21:25:52,LIVE LOCAL,1.0,1
21:25:52,LIVE LOCAL,1.0,1
21:25:52,LIVE LOCAL,1.0,1
21:25:52,LIVE LOCAL,1.0,1
21:25:52,LIVE LOCAL,1.0,1
21:25:52,LIVE LOCAL,1.0,1
21:25:52,LIVE LOCAL,1.0,1
21:25:52,LIVE LOCAL,1.0,1
21:25:52,LIVE LOCAL,1.0,1
21:25:52,LIVE LOCAL,1.0,1
21:25:53,LIVE LOCAL,1.0,1
21:25:53,LIVE LOCAL,1.0,1
21:25:53,LIVE LOCAL,1.0,1
21:25:53,LIVE LOCAL,1.0,1
21:25:53,LIVE LOCAL,1.0,1
21:25:53,LIVE LOCAL,1.0,1
21:25:53,LIVE LOCAL,1.0,1
21:25:53,LIVE LOCAL,1.0,1
21:25:53,LIVE LOCAL,1.0,1
21:25:53,LIVE LOCAL,1.0,1
21:25:53,LIVE LOCAL,1.0,1
21:25:53,LIVE LOCAL,1.0,1
21:25:53,LIVE LOCAL,1.0,1
21:25:53,LIVE LOCAL,1.0,1
21:25:53,LIVE LOCAL,1.0,1
21:25:53,LIVE LOCAL,1.0,1
21:25:53,LIVE LOCAL,1.0,1
21:25:53,LIVE LOCAL,1.0,1
21:25:53,LIVE LOCAL,1.0,1
21:25:53,LIVE LOCAL,1.0,1
21:25:53,LIVE LOCAL,1.0,1
21:25:53,LIVE LOCAL,1.0,1
21:25:53,LIVE LOCAL,1.0,1
21:25:53,LIVE LOCAL,1.0,1
21:25:53,LIVE LOCAL,1.0,1
21:25:53,LIVE LOCAL,1.0,1
21:25:53,LIVE LOCAL,1.0,1
21:25:53,LIVE LOCAL,1.0,1
21:25:54,LIVE LOCAL,1.0,1
21:25:54,LIVE LOCAL,1.0,1
21:25:54,LIVE LOCAL,1.0,1
21:25:54,LIVE LOCAL,1.0,1
21:25:54,LIVE LOCAL,1.0,1
21:25:54,LIVE LOCAL,1.0,1
21:25:54,LIVE LOCAL,1.0,1
21:25:54,LIVE LOCAL,1.0,1
21:25:54,LIVE LOCAL,1.0,1
21:25:54,LIVE LOCAL,1.0,1
21:25:54,LIVE LOCAL,1.0,1
21:25:54,LIVE LOCAL,1.0,1
21:25:54,LIVE LOCAL,1.0,1
21:25:54,LIVE LOCAL,1.0,1
21:25:54,LIVE LOCAL,1.0,1
21:25:54,LIVE LOCAL,1.0,1
21:25:54,LIVE LOCAL,1.0,1
21:25:54,LIVE LOCAL,1.0,1
21:25:54,LIVE LOCAL,1.0,1
21:25:54,LIVE LOCAL,1.0,1
21:25:54,LIVE LOCAL,1.0,1
21:25:55,LIVE LOCAL,1.0,1
21:25:55,LIVE LOCAL,1.0,1
21:25:55,LIVE LOCAL,1.0,1
21:25:55,LIVE LOCAL,1.0,1
21:25:55,LIVE LOCAL,1.0,1
21:25:55,LIVE LOCAL,1.0,1
21:25:55,LIVE LOCAL,1.0,1
21:25:55,LIVE LOCAL,1.0,1
21:25:55,LIVE LOCAL,1.0,1
