Timestamp,Mode,Raw_Count,Integer_Count
21:24:35,LIVE LOCAL,1.0,1
21:24:35,LIVE LOCAL,1.0,1
21:24:35,LIVE LOCAL,1.0,1
21:24:35,LIVE LOCAL,1.0,1
21:24:35,LIVE LOCAL,1.0,1
21:24:35,LIVE LOCAL,1.0,1
21:24:35,LIVE LOCAL,1.0,1
21:24:36,LIVE LOCAL,1.0,1
21:24:36,LIVE LOCAL,1.0,1
21:24:36,LIVE LOCAL,1.0,1
21:24:36,LIVE LOCAL,1.0,1
21:24:36,LIVE LOCAL,1.0,1
21:24:36,LIVE LOCAL,1.0,1
21:24:36,LIVE LOCAL,1.0,1
21:24:36,LIVE LOCAL,1.0,1
21:24:36,LIVE LOCAL,1.0,1
21:24:36,LIVE LOCAL,1.0,1
21:24:36,LIVE LOCAL,1.0,1
21:24:36,LIVE LOCAL,1.0,1
21:24:36,LIVE LOCAL,1.0,1
21:24:36,LIVE LOCAL,1.0,1
21:24:36,LIVE LOCAL,1.0,1
21:24:36,LIVE LOCAL,1.0,1
21:24:36,LIVE LOCAL,1.0,1
21:24:37,LIVE LOCAL,1.0,1
21:24:37,LIVE LOCAL,1.0,1
21:24:37,LIVE LOCAL,1.0,1
21:24:37,LIVE LOCAL,1.0,1
21:24:37,LIVE LOCAL,1.0,1
21:24:37,LIVE LOCAL,1.0,1
21:24:37,LIVE LOCAL,1.0,1
21:24:37,LIVE LOCAL,1.0,1
21:24:37,LIVE LOCAL,1.0,1
21:24:38,LIVE LOCAL,1.0,1
21:24:38,LIVE LOCAL,1.0,1
21:24:38,LIVE LOCAL,1.0,1
21:24:38,LIVE LOCAL,1.0,1
21:24:38,LIVE LOCAL,1.0,1
21:24:38,LIVE LOCAL,1.0,1
21:24:38,LIVE LOCAL,1.0,1
21:24:38,LIVE LOCAL,1.0,1
21:24:38,LIVE LOCAL,1.0,1
21:24:38,LIVE LOCAL,1.0,1
21:24:38,LIVE LOCAL,1.0,1
21:24:38,LIVE LOCAL,1.0,1
21:24:38,LIVE LOCAL,1.0,1
21:24:39,LIVE LOCAL,1.0,1
21:24:39,LIVE LOCAL,1.0,1
21:24:39,LIVE LOCAL,1.0,1
21:24:39,LIVE LOCAL,1.0,1
21:24:39,LIVE LOCAL,1.0,1
21:24:39,LIVE LOCAL,1.0,1
21:24:39,LIVE LOCAL,1.0,1
21:24:39,LIVE LOCAL,1.0,1
21:24:39,LIVE LOCAL,1.0,1
21:24:39,LIVE LOCAL,1.0,1
21:24:39,LIVE LOCAL,1.0,1
21:24:39,LIVE LOCAL,1.0,1
21:24:39,LIVE LOCAL,1.0,1
21:24:39,LIVE LOCAL,1.0,1
21:24:40,LIVE LOCAL,1.0,1
21:24:40,LIVE LOCAL,1.0,1
21:24:40,LIVE LOCAL,1.0,1
21:24:40,LIVE LOCAL,1.0,1
21:24:40,LIVE LOCAL,1.0,1
21:24:40,LIVE LOCAL,1.0,1
21:24:40,LIVE LOCAL,1.0,1
21:24:40,LIVE LOCAL,1.0,1
21:24:40,LIVE LOCAL,1.0,1
21:24:40,LIVE LOCAL,1.0,1
21:24:40,LIVE LOCAL,1.0,1
21:24:40,LIVE LOCAL,1.0,1
21:24:41,LIVE LOCAL,1.0,1
21:24:41,LIVE LOCAL,1.0,1
21:24:41,LIVE LOCAL,1.0,1
21:24:41,LIVE LOCAL,1.0,1
21:24:41,LIVE LOCAL,1.0,1
21:24:41,LIVE LOCAL,1.0,1
21:24:41,LIVE LOCAL,1.0,1
21:24:41,LIVE LOCAL,1.0,1
21:24:41,LIVE LOCAL,1.0,1
21:24:41,LIVE LOCAL,1.0,1
21:24:41,LIVE LOCAL,1.0,1
21:24:41,LIVE LOCAL,1.0,1
21:24:41,LIVE LOCAL,1.0,1
21:24:41,LIVE LOCAL,1.0,1
21:24:41,LIVE LOCAL,1.0,1
21:24:42,LIVE LOCAL,1.0,1
21:24:42,LIVE LOCAL,1.0,1
21:24:42,LIVE LOCAL,1.0,1
21:24:42,LIVE LOCAL,1.0,1
21:24:42,LIVE LOCAL,1.0,1
21:24:42,LIVE LOCAL,1.0,1
21:24:42,LIVE LOCAL,1.0,1
21:24:42,LIVE LOCAL,1.0,1
21:24:42,LIVE LOCAL,1.0,1
21:24:42,LIVE LOCAL,1.0,1
21:24:42,LIVE LOCAL,1.0,1
21:24:42,LIVE LOCAL,1.0,1
21:24:42,LIVE LOCAL,1.0,1
21:24:42,LIVE LOCAL,1.0,1
21:24:43,LIVE LOCAL,1.0,1
21:24:43,LIVE LOCAL,1.0,1
21:24:43,LIVE LOCAL,1.0,1
21:24:43,LIVE LOCAL,1.0,1
21:24:43,LIVE LOCAL,1.0,1
21:24:43,LIVE LOCAL,1.0,1
21:24:43,LIVE LOCAL,1.0,1
21:24:43,LIVE LOCAL,1.0,1
21:24:43,LIVE LOCAL,1.0,1
21:24:43,LIVE LOCAL,1.0,1
21:24:43,LIVE LOCAL,1.0,1
21:24:43,LIVE LOCAL,1.0,1
21:24:44,LIVE LOCAL,1.0,1
21:24:44,LIVE LOCAL,1.0,1
21:24:44,LIVE LOCAL,1.0,1
21:24:44,LIVE LOCAL,1.0,1
21:24:44,LIVE LOCAL,1.0,1
21:24:44,LIVE LOCAL,1.0,1
21:24:44,LIVE LOCAL,1.0,1
21:24:44,LIVE LOCAL,1.0,1
21:24:44,LIVE LOCAL,1.0,1
21:24:44,LIVE LOCAL,1.0,1
21:24:45,LIVE LOCAL,1.0,1
21:24:45,LIVE LOCAL,1.0,1
21:24:45,LIVE LOCAL,1.0,1
21:24:45,LIVE LOCAL,1.0,1
21:24:45,LIVE LOCAL,1.0,1
21:24:45,LIVE LOCAL,1.0,1
21:24:45,LIVE LOCAL,1.0,1
21:24:45,LIVE LOCAL,1.0,1
21:24:45,LIVE LOCAL,1.0,1
21:24:45,LIVE LOCAL,1.0,1
21:24:45,LIVE LOCAL,1.0,1
21:24:46,LIVE LOCAL,1.0,1
21:24:46,LIVE LOCAL,1.0,1
21:24:46,LIVE LOCAL,1.0,1
21:24:46,LIVE LOCAL,1.0,1
21:24:46,LIVE LOCAL,1.0,1
21:24:46,LIVE LOCAL,1.0,1
21:24:46,LIVE LOCAL,1.0,1
21:24:46,LIVE LOCAL,1.0,1
21:24:46,LIVE LOCAL,1.0,1
21:24:46,LIVE LOCAL,1.0,1
21:24:46,LIVE LOCAL,1.0,1
21:24:47,LIVE LOCAL,1.0,1
21:24:47,LIVE LOCAL,1.0,1
21:24:47,LIVE LOCAL,1.0,1
21:24:47,LIVE LOCAL,1.0,1
21:24:47,LIVE LOCAL,1.0,1
21:24:47,LIVE LOCAL,1.0,1
21:24:47,LIVE LOCAL,1.0,1
21:24:47,LIVE LOCAL,1.0,1
21:24:47,LIVE LOCAL,1.0,1
